,CSTRATM
10655,20315201.0
10656,20315201.0
10657,20315201.0
10658,20315201.0
10659,20315201.0
10660,20315201.0
10661,20315201.0
10662,20315201.0
10663,20315201.0
10664,20315201.0
10665,20315201.0
10666,20315201.0
10667,20315201.0
10668,20315201.0
10669,20315201.0
10670,20315201.0
10671,20315201.0
10672,20315201.0
10673,20315201.0
10674,20315201.0
10675,20315201.0
10676,20315201.0
10677,20315201.0
10678,20315201.0
10679,20315201.0
10680,20315201.0
10681,20315201.0
10682,20315201.0
10683,20315201.0
10684,20315201.0
10685,20315201.0
10686,20315201.0
10687,20315201.0
10688,40300000.0
10689,40300000.0
10690,40300000.0
10691,40300000.0
10692,40300000.0
10693,40300000.0
10694,40300000.0
10695,40300000.0
10696,40300000.0
10697,40300000.0
10698,40300000.0
10699,40300000.0
10700,40300000.0
10701,40300000.0
10702,40300000.0
10703,40300000.0
10704,40300000.0
10705,40300000.0
10706,40300000.0
10707,40300000.0
10708,40300000.0
10709,40300000.0
10710,40300000.0
10711,40300000.0
10712,40300000.0
10713,40300000.0
10714,40300000.0
10715,40300000.0
10716,40300000.0
10717,40300000.0
10718,40300000.0
10719,40300000.0
10720,40300000.0
10721,40300000.0
10722,40300000.0
10723,40300000.0
10724,40300000.0
10725,40300000.0
10726,40300000.0
10727,40300000.0
10728,40300000.0
10729,40300000.0
10730,40300000.0
10731,40300000.0
10732,40300000.0
10733,40300000.0
10734,40300000.0
10735,40300000.0
10736,40300000.0
10737,40300000.0
10738,40300000.0
10739,40300000.0
10740,40300000.0
10741,40300000.0
10742,40300000.0
10743,40300000.0
10744,40300000.0
10745,40300000.0
10746,40300000.0
10747,40300000.0
10748,40300000.0
10749,40300000.0
10750,40300000.0
10751,40300000.0
10752,40300000.0
10753,40300000.0
10754,40300000.0
10755,40300000.0
10756,40300000.0
10757,40300000.0
10758,40300000.0
10759,40300000.0
10760,40300000.0
10761,40300000.0
10762,40300000.0
10763,40300000.0
10764,40300000.0
10765,40300000.0
10766,40300000.0
10767,40300000.0
10768,40300000.0
10769,40300000.0
10770,40300000.0
10771,40300000.0
10772,40300000.0
10773,40300000.0
10774,40300000.0
10775,40300000.0
10776,40300000.0
10777,40300000.0
10778,40300000.0
10779,40300000.0
10780,40300000.0
10781,40300000.0
10782,40300000.0
10783,40300000.0
10784,40300000.0
10785,40300000.0
10786,40300000.0
10787,40300000.0
10788,40300000.0
10789,40300000.0
10790,40300000.0
10791,40300000.0
10792,40300000.0
10793,40300000.0
10794,40300000.0
10795,40300000.0
10796,40300000.0
10797,40300000.0
10798,40300000.0
10799,40300000.0
10800,40300000.0
10801,40300000.0
10802,40300000.0
10803,40300000.0
10804,40300000.0
10805,40300000.0
10806,40300000.0
10807,40300000.0
10808,40300000.0
10809,40300000.0
10810,40300000.0
10811,40300000.0
10812,40300000.0
10813,40300000.0
10814,40300000.0
10815,40300000.0
10816,40300000.0
10817,40300000.0
10818,40300000.0
10819,40300000.0
10820,40300000.0
10821,40300000.0
10822,40300000.0
10823,40300000.0
10824,40300000.0
10825,40300000.0
10826,40300000.0
10827,40300000.0
10828,40300000.0
10829,40300000.0
10830,40300000.0
10831,40300000.0
10832,40300000.0
10833,40300000.0
10834,40300000.0
10835,40300000.0
10836,40300000.0
10837,40300000.0
10838,40300000.0
10839,40300000.0
10840,40300000.0
10841,40300000.0
10842,40300000.0
10843,40300000.0
10844,40300000.0
10845,40300000.0
10846,40300000.0
10847,40300000.0
10848,40300000.0
10849,40300000.0
10850,40300000.0
10851,40300000.0
10852,40300000.0
10853,40300000.0
10854,40300000.0
10855,40300000.0
10856,40300000.0
10857,40300000.0
10858,40300000.0
10859,40300000.0
10860,40300000.0
10861,40300000.0
10862,40300000.0
10863,40300000.0
10864,40300000.0
10865,40300000.0
10866,40300000.0
10867,40300000.0
10868,40300000.0
10869,40300000.0
10870,40300000.0
10871,40300000.0
10872,40300000.0
10873,40300000.0
10874,20315201.0
10875,20315201.0
10876,20315201.0
10877,20315201.0
10878,20315201.0
10879,20315201.0
10880,20315201.0
10881,20315201.0
10882,20315201.0
10883,20315201.0
10884,20315201.0
10885,20315201.0
10886,20315201.0
10887,20315201.0
10888,20315201.0
10889,20315201.0
10890,20315201.0
10891,20315201.0
10892,20315201.0
10893,20315201.0
10894,20315201.0
10895,20315201.0
10896,20315201.0
10897,20315201.0
10898,20315201.0
10899,20315201.0
10900,20315201.0
10901,20315201.0
10902,20315201.0
10903,20315201.0
10904,20315201.0
10905,20315201.0
10906,20315201.0
10907,20315201.0
10908,20315201.0
10909,20315201.0
10910,20315201.0
10911,20315201.0
10912,20315201.0
10913,20315201.0
10914,20315201.0
10915,20315201.0
10916,20315201.0
10917,20315201.0
10918,20315201.0
10919,20315201.0
10920,20315201.0
10921,20315201.0
10922,20315201.0
10923,20315201.0
10924,20315201.0
10925,20315201.0
10926,20315201.0
10927,20315201.0
10928,20315201.0
10929,20315201.0
10930,20315201.0
10931,40300000.0
10932,40300000.0
10933,40300000.0
10934,40300000.0
10935,40300000.0
10936,40300000.0
10937,40300000.0
10938,40300000.0
10939,40300000.0
10940,40300000.0
10941,40300000.0
10942,40300000.0
10943,40300000.0
10944,40300000.0
10945,40300000.0
10946,40300000.0
10947,40300000.0
10948,40300000.0
10949,40300000.0
10950,40300000.0
10951,40300000.0
10952,40300000.0
10953,40300000.0
10954,40300000.0
10955,40300000.0
10956,40300000.0
10957,40300000.0
10958,40300000.0
10959,40300000.0
10960,40300000.0
10961,40300000.0
10962,40300000.0
10963,40300000.0
10964,40300000.0
10965,40300000.0
10966,40300000.0
10967,40300000.0
10968,40300000.0
10969,40300000.0
10970,40300000.0
10971,40300000.0
10972,40300000.0
10973,40300000.0
10974,40300000.0
10975,40300000.0
10976,40300000.0
10977,40300000.0
10978,40300000.0
10979,40300000.0
10980,40300000.0
10981,40300000.0
10982,40300000.0
10983,40300000.0
10984,40300000.0
10985,40300000.0
10986,40300000.0
10987,40300000.0
10988,40300000.0
10989,40300000.0
10990,40300000.0
10991,40300000.0
10992,40300000.0
10993,40300000.0
10994,40300000.0
10995,40300000.0
10996,40300000.0
10997,40300000.0
10998,40300000.0
10999,40300000.0
11000,40300000.0
11001,40300000.0
11002,40300000.0
11003,40300000.0
11004,40300000.0
11005,40300000.0
11006,40300000.0
11007,40300000.0
11008,40300000.0
11009,40300000.0
11010,40300000.0
11011,40300000.0
11012,40300000.0
11013,40300000.0
11014,40300000.0
11015,40300000.0
11016,40300000.0
11017,40300000.0
11018,40300000.0
11019,40300000.0
11020,40300000.0
11021,40300000.0
11022,40300000.0
11023,40300000.0
11024,40300000.0
11025,40300000.0
11026,40300000.0
11027,40300000.0
11028,40300000.0
11029,40300000.0
11030,40300000.0
11031,40300000.0
11032,40300000.0
11033,40300000.0
11034,40300000.0
11035,40300000.0
11036,40300000.0
11037,40300000.0
11038,40300000.0
11039,40300000.0
11040,40300000.0
11041,40300000.0
11042,40300000.0
11043,40300000.0
11044,40300000.0
11045,40300000.0
11046,40300000.0
11047,40300000.0
11048,40300000.0
11049,40300000.0
11050,40300000.0
11051,40300000.0
11052,40300000.0
11053,40300000.0
11054,40300000.0
11055,40300000.0
11056,40300000.0
11057,40300000.0
11058,40300000.0
11059,40300000.0
11060,40300000.0
11061,40300000.0
11062,40300000.0
11063,40300000.0
11064,40300000.0
11065,40300000.0
11066,40300000.0
11067,40300000.0
11068,40300000.0
11069,40300000.0
11070,40300000.0
11071,40300000.0
11072,40300000.0
11073,40300000.0
11074,40300000.0
11075,40300000.0
11076,40300000.0
11077,40300000.0
11078,40300000.0
11079,40300000.0
11080,40300000.0
11081,40300000.0
11082,40300000.0
11083,40300000.0
11084,40300000.0
11085,40300000.0
11086,40300000.0
11087,40300000.0
11088,40300000.0
11089,40300000.0
11090,40300000.0
11091,40300000.0
11092,40300000.0
11093,40300000.0
11094,40300000.0
11095,40300000.0
11096,40300000.0
11097,40300000.0
11098,40300000.0
11099,40300000.0
11100,40300000.0
11101,40300000.0
11102,40300000.0
11103,40300000.0
11104,40300000.0
11105,40300000.0
11106,40300000.0
11107,40300000.0
11108,40300000.0
11109,40300000.0
11110,40300000.0
11111,40300000.0
11112,40300000.0
11113,40300000.0
11114,40300000.0
11115,40300000.0
11116,40300000.0
11117,40300000.0
11118,40300000.0
11119,40300000.0
11120,40300000.0
11121,40300000.0
11122,40300000.0
11123,40300000.0
11124,40300000.0
11125,40300000.0
11126,40300000.0
11127,40300000.0
11128,40300000.0
11129,40300000.0
11130,40300000.0
11131,40300000.0
11132,40300000.0
11133,40300000.0
11134,40300000.0
11135,40300000.0
11136,40300000.0
11137,40300000.0
11138,40300000.0
11139,40300000.0
11140,40300000.0
11141,40300000.0
11142,40300000.0
11143,40300000.0
11144,40300000.0
11145,40300000.0
11146,40300000.0
11147,40300000.0
11148,40300000.0
11149,40300000.0
11150,40300000.0
11151,40300000.0
11152,40300000.0
11153,40300000.0
11154,40300000.0
11155,40300000.0
11156,40300000.0
11157,40300000.0
11158,40300000.0
11159,40300000.0
11160,40300000.0
11161,40300000.0
11162,40300000.0
11163,40300000.0
11164,40300000.0
11165,40300000.0
11166,40300000.0
11167,40300000.0
11168,40300000.0
11169,40300000.0
11170,40300000.0
11171,40300000.0
11172,40300000.0
11173,40300000.0
11174,40300000.0
11175,40300000.0
11176,40300000.0
11177,40300000.0
11178,40300000.0
11179,40300000.0
11180,40300000.0
11181,40300000.0
11182,40300000.0
11183,40300000.0
11184,40300000.0
11185,40300000.0
11186,40300000.0
11187,40300000.0
11188,40300000.0
11189,40300000.0
11190,40300000.0
11191,40300000.0
11192,40300000.0
11193,40300000.0
11194,40300000.0
11195,40300000.0
11196,40300000.0
11197,40300000.0
11198,40300000.0
11199,40300000.0
11200,40300000.0
11201,40300000.0
11202,40300000.0
11203,40300000.0
11204,40300000.0
11205,40300000.0
11206,40300000.0
11207,40300000.0
11208,40300000.0
11209,40300000.0
11210,40300000.0
11211,40300000.0
11212,40300000.0
11213,40300000.0
11214,40300000.0
11215,40300000.0
11216,40300000.0
11217,40300000.0
11218,40300000.0
11219,40300000.0
11220,40300000.0
11221,40300000.0
11222,40300000.0
11223,40300000.0
11224,40300000.0
11225,40300000.0
11226,40300000.0
11227,40300000.0
11228,40300000.0
11229,40300000.0
11230,40300000.0
11231,40300000.0
11232,40300000.0
11233,40300000.0
11234,40300000.0
11235,40300000.0
11236,40300000.0
11237,40300000.0
11238,40300000.0
11239,40300000.0
11240,40300000.0
11241,40300000.0
11242,40300000.0
11243,40300000.0
11244,40300000.0
11245,40300000.0
11246,40300000.0
11247,40300000.0
11248,40300000.0
11249,40300000.0
11250,40300000.0
11251,40300000.0
11252,40300000.0
11253,40300000.0
11254,40300000.0
11255,40300000.0
11256,40300000.0
11257,40300000.0
11258,40300000.0
11259,40300000.0
11260,40300000.0
11261,40300000.0
11262,40300000.0
11263,40300000.0
11264,40300000.0
11265,40300000.0
11266,40300000.0
11267,40300000.0
11268,40300000.0
11269,40300000.0
11270,40300000.0
11271,40300000.0
11272,40300000.0
11273,40300000.0
11274,40300000.0
11275,40300000.0
11276,40300000.0
11277,40300000.0
11278,40300000.0
11279,40300000.0
11280,40300000.0
11281,40300000.0
11282,40300000.0
11283,40300000.0
11284,40300000.0
11285,40300000.0
11286,40300000.0
11287,40300000.0
11288,40300000.0
11289,40300000.0
11290,40300000.0
11291,40300000.0
11292,40300000.0
11293,40300000.0
11294,40300000.0
11295,40300000.0
11296,40300000.0
11297,40300000.0
11298,40300000.0
11299,40300000.0
11300,40300000.0
11301,40300000.0
11302,40300000.0
11303,40300000.0
11304,40300000.0
11305,40300000.0
11306,40300000.0
11307,40300000.0
11308,40300000.0
11309,40300000.0
11310,40300000.0
11311,40300000.0
11312,40300000.0
11313,40300000.0
11314,40300000.0
11315,40300000.0
11316,40300000.0
11317,40300000.0
11318,40300000.0
11319,40300000.0
11320,40300000.0
11321,40300000.0
11322,40300000.0
11323,40300000.0
11324,40300000.0
11325,40300000.0
11326,40300000.0
11327,40300000.0
11328,40300000.0
11329,40300000.0
11330,40300000.0
11331,40300000.0
11332,40300000.0
11333,40300000.0
11334,40300000.0
11335,40300000.0
11336,40300000.0
11337,40300000.0
11338,40300000.0
11339,40300000.0
11340,40300000.0
11341,40300000.0
11342,40300000.0
11343,40300000.0
11344,40300000.0
11345,40300000.0
11346,40300000.0
11347,40300000.0
11348,40300000.0
11349,40300000.0
11350,40300000.0
11351,40300000.0
11352,40300000.0
11353,40300000.0
11354,40300000.0
11355,40300000.0
11356,40300000.0
11357,40300000.0
11358,40300000.0
11359,40300000.0
11360,40300000.0
11361,40300000.0
11362,40300000.0
11363,40300000.0
11364,40300000.0
11365,40300000.0
11366,40300000.0
11367,40300000.0
11368,40300000.0
11369,40300000.0
11370,40300000.0
11371,40300000.0
11372,40300000.0
11373,40300000.0
11374,20315201.0
11375,20315201.0
11376,20315201.0
11377,20315201.0
11378,20315201.0
11379,20315201.0
11380,20315201.0
11381,20315201.0
11382,20315201.0
11383,20315201.0
11384,20315201.0
11385,20315201.0
11386,20315201.0
11387,20315201.0
11388,20315201.0
11389,20315201.0
11390,20315201.0
11391,20315201.0
11392,20315201.0
11393,20315201.0
11394,20315201.0
11395,20315201.0
11396,20315201.0
11397,20315201.0
11398,20315201.0
11399,20315201.0
11400,20315201.0
11401,20315201.0
11402,20315201.0
11403,20315201.0
11404,20315201.0
11405,20315201.0
11406,20315201.0
11407,20315201.0
11408,20315201.0
11409,20315201.0
11410,20315201.0
11411,20315201.0
11412,20315201.0
11413,20315201.0
11414,20315201.0
11415,20315201.0
11416,20315201.0
11417,20315201.0
11418,20315201.0
11419,20315201.0
11420,20315201.0
11421,20315201.0
11422,20315201.0
11423,20315201.0
11424,20315201.0
11425,20315201.0
11426,20315201.0
11427,20315201.0
11428,20315201.0
11429,20315201.0
11430,20315201.0
11431,20315201.0
11432,20315201.0
11433,20315201.0
11434,20315201.0
11435,20315201.0
11436,20315201.0
11437,40300000.0
11438,40300000.0
11439,40300000.0
11440,40300000.0
11441,40300000.0
11442,40300000.0
11443,40300000.0
11444,40300000.0
11445,40300000.0
11446,40300000.0
11447,40300000.0
11448,40300000.0
11449,40300000.0
11450,40300000.0
11451,40300000.0
11452,40300000.0
11453,40300000.0
11454,40300000.0
11455,40300000.0
11456,40300000.0
11457,40300000.0
11458,40300000.0
11459,40300000.0
11460,40300000.0
11461,40300000.0
11462,40300000.0
11463,40300000.0
11464,40300000.0
11465,40300000.0
11466,40300000.0
11467,40300000.0
11468,40300000.0
11469,40300000.0
11470,40300000.0
11471,40300000.0
11472,40300000.0
11473,40300000.0
11474,40300000.0
11475,40300000.0
11476,40300000.0
11477,40300000.0
11478,40300000.0
11479,40300000.0
11480,40300000.0
11481,40300000.0
11482,40300000.0
11483,40300000.0
11484,40300000.0
11485,40300000.0
11486,40300000.0
11487,40300000.0
11488,40300000.0
11489,40300000.0
11490,40300000.0
11491,40300000.0
11492,40300000.0
11493,40300000.0
11494,40300000.0
11495,40300000.0
11496,40300000.0
11497,40300000.0
11498,40300000.0
11499,40300000.0
11500,40300000.0
11501,40300000.0
11502,40300000.0
11503,40300000.0
11504,40300000.0
11505,40300000.0
11506,40300000.0
11507,40300000.0
11508,40300000.0
11509,40300000.0
11510,40300000.0
11511,40300000.0
11512,40300000.0
11513,40300000.0
11514,40300000.0
11515,40300000.0
11516,40300000.0
11517,40300000.0
11518,40300000.0
11519,40300000.0
11520,40300000.0
11521,40300000.0
11522,40300000.0
11523,40300000.0
11524,40300000.0
11525,40300000.0
11526,40300000.0
11527,40300000.0
11528,40300000.0
11529,40300000.0
11530,40300000.0
11531,40300000.0
11532,40300000.0
11533,40300000.0
11534,40300000.0
11535,40300000.0
11536,40300000.0
11537,40300000.0
11538,40300000.0
11539,40300000.0
11540,40300000.0
11541,40300000.0
11542,40300000.0
11543,40300000.0
11544,40300000.0
11545,40300000.0
11546,40300000.0
11547,40300000.0
11548,40300000.0
11549,40300000.0
11550,40300000.0
11551,40300000.0
11552,40300000.0
11553,40300000.0
11554,40300000.0
11555,40300000.0
11556,40300000.0
11557,40300000.0
11558,40300000.0
11559,40300000.0
11560,40300000.0
11561,40300000.0
11562,40300000.0
11563,40300000.0
11564,40300000.0
11565,40300000.0
11566,40300000.0
11567,40300000.0
11568,40300000.0
11569,40300000.0
11570,40300000.0
11571,40300000.0
11572,40300000.0
11573,40300000.0
11574,40300000.0
11575,40300000.0
11576,40300000.0
11577,40300000.0
11578,40300000.0
11579,40300000.0
11580,40300000.0
11581,40300000.0
11582,40300000.0
11583,40300000.0
11584,40300000.0
11585,40300000.0
11586,40300000.0
11587,40300000.0
11588,40300000.0
11589,40300000.0
11590,40300000.0
11591,40300000.0
11592,40300000.0
11593,40300000.0
11594,40300000.0
11595,40300000.0
11596,40300000.0
11597,40300000.0
11598,40300000.0
11599,40300000.0
11600,40300000.0
11601,40300000.0
11602,40300000.0
11603,40300000.0
11604,40300000.0
11605,40300000.0
11606,40300000.0
11607,40300000.0
11608,40300000.0
11609,40300000.0
11610,40300000.0
11611,40300000.0
11612,40300000.0
11613,40300000.0
11614,40300000.0
11615,40300000.0
11616,40300000.0
11617,40300000.0
11618,40300000.0
11619,40300000.0
11620,40300000.0
11621,40300000.0
11622,40300000.0
11623,40300000.0
11624,40300000.0
11625,40300000.0
11626,40300000.0
11627,40300000.0
11628,40300000.0
11629,40300000.0
11630,40300000.0
11631,40300000.0
11632,40300000.0
11633,40300000.0
11634,40300000.0
11635,40300000.0
11636,40300000.0
11637,40300000.0
11638,40300000.0
11639,40300000.0
11640,40300000.0
11641,40300000.0
11642,40300000.0
11643,40300000.0
11644,40300000.0
11645,40300000.0
11646,40300000.0
11647,40300000.0
11648,40300000.0
11649,40300000.0
11650,40300000.0
11651,40300000.0
11652,40300000.0
11653,40300000.0
11654,40300000.0
11655,40300000.0
11656,40300000.0
11657,40300000.0
11658,40300000.0
11659,40300000.0
11660,40300000.0
11661,40300000.0
11662,40300000.0
11663,40300000.0
11664,40300000.0
11665,40300000.0
11666,40300000.0
11667,40300000.0
11668,40300000.0
11669,40300000.0
11670,40300000.0
11671,40300000.0
11672,40300000.0
11673,40300000.0
11674,40300000.0
11675,40300000.0
11676,40300000.0
11677,40300000.0
11678,40300000.0
11679,40300000.0
11680,40300000.0
11681,40300000.0
11682,40300000.0
11683,40300000.0
11684,40300000.0
11685,40300000.0
11686,40300000.0
11687,40300000.0
11688,40300000.0
11689,40300000.0
11690,40300000.0
11691,40300000.0
11692,40300000.0
11693,40300000.0
11694,40300000.0
11695,40300000.0
11696,40300000.0
11697,40300000.0
11698,40300000.0
11699,40300000.0
11700,20315201.0
11701,20315201.0
11702,20315201.0
11703,20315201.0
11704,20315201.0
11705,20315201.0
11706,20315201.0
11707,20315201.0
11708,20315201.0
11709,20315201.0
11710,20315201.0
11711,20315201.0
11712,20315201.0
11713,20315201.0
11714,20315201.0
11715,20315201.0
11716,20315201.0
11717,20315201.0
11718,20315201.0
11719,20315201.0
11720,20315201.0
11721,20315201.0
11722,20315201.0
11723,20315201.0
11724,20315201.0
11725,20315201.0
11726,20315201.0
11727,20315201.0
11728,20315201.0
11729,20315201.0
11730,20315201.0
11731,20315201.0
11732,20315201.0
11733,20315201.0
11734,20315201.0
11735,20315201.0
11736,20315201.0
11737,20315201.0
11738,20315201.0
11739,20315201.0
11740,20315201.0
11741,20315201.0
11742,20315201.0
11743,20315201.0
11744,20315201.0
11745,20315201.0
11746,20315201.0
11747,20315201.0
11748,20315201.0
11749,20315201.0
11750,20315201.0
11751,20315201.0
11752,20315201.0
11753,20315201.0
11754,20315201.0
11755,20315201.0
11756,20315201.0
11757,20315201.0
11758,20315201.0
11759,20315201.0
11760,20315201.0
11761,20315201.0
11762,20315201.0
11763,20315201.0
11764,20315201.0
11765,20315201.0
11766,20315201.0
11767,20315201.0
11768,20315201.0
11769,20315201.0
11770,20315201.0
11771,20315201.0
11772,20315201.0
11773,20315201.0
11774,20315201.0
11775,20315201.0
11776,20315201.0
11777,20315201.0
11778,20315201.0
11779,20315201.0
11780,20315201.0
11781,20315201.0
11782,20315201.0
11783,20315201.0
11784,20315201.0
11785,20315201.0
11786,20315201.0
11787,20315201.0
11788,20315201.0
11789,20315201.0
11790,20315201.0
11791,20315201.0
11792,20315201.0
11793,20315201.0
11794,20315201.0
11795,20315201.0
11796,20315201.0
11797,20315201.0
11798,20315201.0
11799,20315201.0
11800,20315201.0
11801,20315201.0
11802,20315201.0
11803,20315201.0
11804,40300000.0
11805,40300000.0
11806,40300000.0
11807,40300000.0
11808,40300000.0
11809,40300000.0
11810,40300000.0
11811,40300000.0
11812,40300000.0
11813,40300000.0
11814,40300000.0
11815,40300000.0
11816,40300000.0
11817,40300000.0
11818,40300000.0
11819,40300000.0
11820,40300000.0
11821,40300000.0
11822,40300000.0
11823,40300000.0
11824,40300000.0
11825,40300000.0
11826,40300000.0
11827,40300000.0
11828,40300000.0
11829,40300000.0
11830,40300000.0
11831,40300000.0
11832,40300000.0
11833,40300000.0
11834,40300000.0
11835,40300000.0
11836,40300000.0
11837,40300000.0
11838,40300000.0
11839,40300000.0
11840,40300000.0
11841,40300000.0
11842,40300000.0
11843,40300000.0
11844,40300000.0
11845,40300000.0
11846,40300000.0
11847,40300000.0
11848,40300000.0
11849,40300000.0
11850,40300000.0
11851,40300000.0
11852,40300000.0
11853,40300000.0
11854,40300000.0
11855,40300000.0
11856,40300000.0
11857,40300000.0
11858,40300000.0
11859,40300000.0
11860,40300000.0
11861,40300000.0
11862,40300000.0
11863,40300000.0
11864,40300000.0
11865,40300000.0
11866,40300000.0
11867,40300000.0
11868,40300000.0
11869,40300000.0
11870,40300000.0
11871,40300000.0
11872,40300000.0
11873,40300000.0
11874,40300000.0
11875,40300000.0
11876,40300000.0
11877,40300000.0
11878,40300000.0
11879,40300000.0
11880,40300000.0
11881,40300000.0
11882,40300000.0
11883,40300000.0
11884,40300000.0
11885,40300000.0
11886,40300000.0
11887,40300000.0
11888,40300000.0
11889,40300000.0
11890,40300000.0
11891,40300000.0
11892,40300000.0
11893,40300000.0
11894,40300000.0
11895,40300000.0
11896,40300000.0
11897,40300000.0
11898,40300000.0
11899,40300000.0
11900,40300000.0
11901,40300000.0
11902,40300000.0
11903,40300000.0
11904,40300000.0
11905,40300000.0
11906,40300000.0
11907,40300000.0
11908,40300000.0
11909,40300000.0
11910,40300000.0
11911,40300000.0
11912,40300000.0
11913,40300000.0
11914,40300000.0
11915,40300000.0
11916,40300000.0
11917,40300000.0
11918,40300000.0
11919,40300000.0
11920,40300000.0
11921,40300000.0
11922,40300000.0
11923,40300000.0
11924,40300000.0
11925,40300000.0
11926,40300000.0
11927,40300000.0
11928,40300000.0
11929,40300000.0
11930,40300000.0
11931,40300000.0
11932,40300000.0
11933,40300000.0
11934,40300000.0
11935,40300000.0
11936,40300000.0
11937,40300000.0
11938,40300000.0
11939,40300000.0
11940,40300000.0
11941,40300000.0
11942,40300000.0
11943,40300000.0
11944,40300000.0
11945,40300000.0
11946,40300000.0
11947,40300000.0
11948,40300000.0
11949,40300000.0
11950,40300000.0
11951,40300000.0
11952,40300000.0
11953,40300000.0
11954,40300000.0
11955,40300000.0
11956,40300000.0
11957,40300000.0
11958,40300000.0
11959,40300000.0
11960,40300000.0
11961,40300000.0
11962,40300000.0
11963,40300000.0
11964,40300000.0
11965,40300000.0
11966,40300000.0
11967,40300000.0
11968,40300000.0
11969,40300000.0
11970,40300000.0
11971,40300000.0
11972,40300000.0
11973,40300000.0
11974,40300000.0
11975,40300000.0
11976,40300000.0
11977,40300000.0
11978,40300000.0
11979,40300000.0
11980,40300000.0
11981,40300000.0
11982,40300000.0
11983,40300000.0
11984,40300000.0
11985,40300000.0
11986,40300000.0
11987,40300000.0
11988,40300000.0
11989,40300000.0
11990,40300000.0
11991,40300000.0
11992,40300000.0
11993,40300000.0
11994,40300000.0
11995,40300000.0
11996,40300000.0
11997,40300000.0
11998,40300000.0
11999,40300000.0
12000,40300000.0
12001,40300000.0
12002,40300000.0
12003,40300000.0
12004,40300000.0
12005,40300000.0
12006,40300000.0
12007,40300000.0
12008,40300000.0
12009,40300000.0
12010,40300000.0
12011,40300000.0
12012,40300000.0
12013,40300000.0
12014,40300000.0
12015,40300000.0
12016,40300000.0
12017,40300000.0
12018,40300000.0
12019,40300000.0
12020,40300000.0
12021,40300000.0
12022,40300000.0
12023,40300000.0
12024,40300000.0
12025,40300000.0
12026,40300000.0
12027,40300000.0
12028,40300000.0
12029,40300000.0
12030,40300000.0
12031,40300000.0
12032,40300000.0
12033,40300000.0
12034,40300000.0
12035,40300000.0
12036,40300000.0
12037,40300000.0
12038,40300000.0
12039,40300000.0
12040,40300000.0
12041,40300000.0
12042,40300000.0
12043,40300000.0
12044,40300000.0
12045,40300000.0
12046,40300000.0
12047,40300000.0
12048,40300000.0
12049,40300000.0
12050,40300000.0
12051,40300000.0
12052,40300000.0
12053,40300000.0
12054,40300000.0
12055,40300000.0
12056,40300000.0
12057,40300000.0
12058,40300000.0
12059,40300000.0
12060,40300000.0
12061,40300000.0
12062,40300000.0
12063,40300000.0
12064,40300000.0
12065,40300000.0
12066,40300000.0
12067,40300000.0
12068,40300000.0
12069,40300000.0
12070,40300000.0
12071,40300000.0
12072,40300000.0
12073,40300000.0
12074,40300000.0
12075,40300000.0
12076,40300000.0
12077,40300000.0
12078,40300000.0
12079,40300000.0
12080,40300000.0
12081,40300000.0
12082,40300000.0
12083,40300000.0
12084,40300000.0
12085,40300000.0
12086,40300000.0
12087,40300000.0
12088,40300000.0
12089,40300000.0
12090,40300000.0
12091,40300000.0
12092,40300000.0
12093,40300000.0
12094,40300000.0
12095,40300000.0
12096,40300000.0
12097,40300000.0
12098,40300000.0
12099,40300000.0
12100,40300000.0
12101,40300000.0
12102,40300000.0
12103,40300000.0
12104,40300000.0
12105,40300000.0
12106,40300000.0
12107,40300000.0
12108,40300000.0
12109,40300000.0
12110,40300000.0
12111,40300000.0
12112,40300000.0
12113,40300000.0
12114,40300000.0
12115,40300000.0
12116,40300000.0
12117,40300000.0
12118,40300000.0
12119,40300000.0
12120,40300000.0
12121,40300000.0
12122,40300000.0
12123,40300000.0
12124,40300000.0
12125,40300000.0
12126,40300000.0
12127,40300000.0
12128,40300000.0
12129,40300000.0
12130,40300000.0
12131,40300000.0
12132,40300000.0
12133,40300000.0
12134,40300000.0
12135,40300000.0
12136,40300000.0
12137,40300000.0
12138,40300000.0
12139,40300000.0
12140,40300000.0
12141,40300000.0
12142,40300000.0
12143,40300000.0
12144,40300000.0
12145,40300000.0
12146,40300000.0
12147,40300000.0
12148,40300000.0
12149,40300000.0
12150,40300000.0
12151,40300000.0
12152,40300000.0
12153,40300000.0
12154,40300000.0
12155,40300000.0
12156,40300000.0
12157,40300000.0
12158,40300000.0
12159,40300000.0
12160,40300000.0
12161,40300000.0
12162,40300000.0
12163,40300000.0
12164,40300000.0
12165,40300000.0
12166,40300000.0
12167,40300000.0
12168,40300000.0
12169,40300000.0
12170,40300000.0
12171,40300000.0
12172,40300000.0
12173,40300000.0
12174,40300000.0
12175,40300000.0
12176,40300000.0
12177,40300000.0
12178,40300000.0
12179,40300000.0
12180,40300000.0
12181,40300000.0
12182,40300000.0
12183,40300000.0
12184,40300000.0
12185,40300000.0
12186,40300000.0
12187,40300000.0
12188,40300000.0
12189,40300000.0
12190,40300000.0
12191,40300000.0
12192,40300000.0
12193,40300000.0
12194,40300000.0
12195,40300000.0
12196,40300000.0
12197,40300000.0
12198,40300000.0
12199,40300000.0
12200,40300000.0
12201,40300000.0
12202,40300000.0
12203,20315201.0
12204,20315201.0
12205,20315201.0
12206,20315201.0
12207,20315201.0
12208,20315201.0
